	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
1044	0.3	-1.6	-1.3	0.5	0.6	-0.2	-1.3	-0.4	-0.6	0.1	0.7	0.3	-0.8
1045	0.5	-1.5	-1.4	0.8	-0.3	0.5	-1.9	-0.9	-0.5	0.2	1.1	0	-0.8
1046	0.3	-0.9	-1	0.5	0.1	-0.8	-1.3	-0.7	-0.2	0	0.4	1.2	-0.4
1047	1.1	-1.9	-2	0.4	-0.8	-2.3	-2.1	0.5	-1	-0.1	0.8	-1.3	-1.2
1048	0.1	-1.1	-1.1	0.6	0.2	-0.4	-1	-0.8	-0.4	0	0.3	0.4	-0.7
1049	0.3	-1.4	-0.9	0.4	0.3	-0.5	-1.4	-0.5	-0.3	-0.2	0.3	0.6	-0.6
1050	0.3	-1.4	-1.5	0.1	-8.88E-16	-0.6	-1	-1	-0.6	0.1	1	1.8	-1
1051	-0.3	-1.8	-0.8	0.4	0.4	0	-0.7	-0.7	-0.5	0	0.7	0.6	-0.9
1052	-0.1	-1.6	-2	-8.88E-16	-0.1	-0.2	-1.7	-1	-1.1	0.3	0.4	1.2	-0.7
1053	0.4	-1.6	-1.7	0.6	0.1	-0.3	-1.7	-0.8	-0.6	0.2	0.1	2	-1.1
1054	0.4	-2	-1.2	0.3	0.2	-0.2	-1.1	-0.6	-0.3	0	0.4	1.8	-1
1055	0.1	-1.3	-1.3	0.5	0.1	-0.2	-1.3	-1	-0.2	0	0.3	1.5	-0.9
1056	-0.1	-1.8	-2	0.4	8.88E-16	-0.4	-1.4	-0.9	-0.5	0.8	0.5	2	-0.9
1057	0.9	-2.3	-2	0.5	0.3	-0.5	-1.8	-0.8	-0.6	-0.1	0.9	1	-0.9
1058	-0.7	-1.6	-2.3	-0.5	-0.1	-0.8	-1.5	-0.5	-1.3	0	-1.78E-15	3.1	-2
1059	-0.1	-1.7	-2	0.1	-0.2	-0.5	-1.5	-0.9	-0.2	0.2	0.4	0.9	-1.1
1060	0.6	-3	-2.2	-0.3	0.7	-0.4	-1.5	-1.2	-0.7	0.4	2.1	1	-1
1061	0.7	-2.1	-1.9	0.6	-0.3	-0.4	-1.8	-0.7	-0.1	-0.1	0.5	1.4	-1.1
1062	0.1	-2.2	-1	-0.7	0	-0.4	-0.6	-1	-0.1	1.3	1.7	1.1	-0.6
1063	0.1	-1.2	-1.2	0.4	0.4	-0.4	-1.4	-0.5	-0.1	0	0.6	0.7	-0.8
1064	0.4	-1.6	-1.7	0.5	-0.1	-0.4	-1.2	-0.3	-0.5	0.6	0.5	1.9	-1
1065	0.3	-1.5	-0.9	1	-0.1	-0.1	-0.9	-1.1	-0.5	8.88E-16	0.4	1	-1
1066	-8.88E-16	-1.4	-2.5	0.3	-0.1	-0.7	-1.7	-0.9	-0.2	0.2	0.3	1.1	-1.1
1067	0.3	-1.8	-1.1	0.2	0.6	-0.6	-0.7	-0.9	-0.5	-0.3	0.3	1.2	-1.1
1068	0.2	-1.1	-1	0.7	0.1	-0.4	-1.3	-0.7	-0.3	0	0.3	0.7	-0.6
1069	0.2	-3	-2.1	0.1	0.4	-0.3	-1.7	-1	-1.3	0	1.7	3.3	-1
1070	0.4	-1.6	-1	0.3	0	-0.3	-1.3	-0.6	-0.3	-0.1	0.6	1.1	-0.7
1071	-0.1	-1.7	-1.2	0.4	0	-0.3	-1.1	-0.8	-0.4	0.3	0.7	0.6	-0.8
1072	0.4	-1.4	-2.2	0.5	-0.1	-0.1	-1.7	-0.9	-0.4	-0.1	1.1	0.6	-1.1
1073	-0.1	-1.9	-1.2	0.3	0.1	-0.1	-1.8	-0.7	-0.5	-0.2	0.5	2.3	-1
1074	0.3	-1.6	-1.5	0.1	0.3	-0.8	-1	-0.2	-0.6	8.88E-16	0.7	0.5	-0.6
1075	1.2	-3.7	-1.7	-1.9	0.3	-0.7	-1.4	-1.4	0.1	0.2	2.1	2.1	-0.9
1076	0.4	-1.5	-1.5	0.3	0.1	-0.3	-1.4	-0.6	-0.1	0	0.5	0.7	-0.8
1077	0.4	-2.2	-1.2	0.5	0.2	-0.4	-1.4	-0.4	0.1	8.88E-16	0.8	0.2	-0.8
1078	0.3	-1.2	-1.3	0.4	0.3	-0.4	-1.5	-0.4	-0.3	0.1	0.3	1	-0.8
1079	0.2	-1.6	-1.7	0.2	0.2	0.2	-1.5	-0.7	-0.4	0.1	0.4	2.2	-1
1080	0.5	-2.8	-1.9	0.5	-0.3	-8.88E-16	-1.5	-1.3	-0.5	0.1	1.4	0.7	-1.2
1081	0.2	-1.6	-1.5	0.5	0.3	-0.7	-1.4	-1	-0.2	8.88E-16	0.8	1.5	-0.6
1082	0.3	-2.1	-1.5	0.2	-0.1	-0.2	-0.8	-0.8	-0.2	-0.3	0.9	0.6	-0.7
1083	0.5	-2	-1	0.2	0.2	-0.3	-1.7	-1.3	-0.6	0.1	0.9	-0.6	-0.9
1084	0.5	-1.8	-1.1	0.4	0.1	-0.4	-1	-0.8	-0.4	8.88E-16	0.7	2.9	-1.2
1085	0.2	-1.2	-1	0.5	0.6	-0.6	-1.1	-0.6	-0.1	-0.1	0.3	0.2	-0.6
1086	0	-1.4	-0.9	0.5	0	-0.5	-1.3	-0.4	-0.3	0	0.3	0.6	-0.7
1087	0.9	-1.6	-2.1	0.4	-0.1	-0.7	-1.2	-0.2	-0.8	0.4	0.1	2.4	-1.8
1088	0.1	-2.4	-1.4	0.5	0.3	-0.4	-0.9	-0.6	-0.8	0	0.9	1.4	-0.7
1089	0.1	-1.5	-1.9	0.4	0.1	-0.3	-1.6	-0.8	-0.6	0.1	0.6	1.6	-1.3
1090	-0.1	-1.5	-1.6	0.9	-0.7	-0.2	-1.7	-1	-0.4	8.88E-16	0.6	1.5	-1.2
1091	0.3	-1.9	-1.7	0.2	-0.1	0.2	-1.5	-1	-0.4	0.4	0.7	1.6	-0.8
1092	0.2	-1.5	-1.4	0.3	0.2	-0.5	-1.3	-0.8	-0.2	0	0.5	1.1	-1.1
1093	0.3	-1.7	-1.3	0.4	0.3	-0.4	-1.9	-0.3	-0.3	-0.2	0.6	1.4	-0.7
1094	0.8	-1.8	-1.9	0.1	0.4	0.4	-1.6	-0.5	-0.1	0.4	0.1	1.2	-0.9
1095	0.6	-1.8	-1	0.4	0.3	-0.4	-1.5	-0.6	-0.1	0	0.5	1.7	-0.6
1096	0.5	-1.6	-1.5	-0.3	0.2	-0.8	-0.4	-0.5	0.6	1.9	0.6	3.3	-1.8
1097	0.5	-1.3	-1	0.7	0.1	-0.4	-1.1	-0.8	-0.3	0	0.1	0.4	-0.5
1098	0.1	-1.2	-1.3	0.5	0.5	-0.4	-1.1	-0.4	-0.3	0.1	0.3	0.1	-0.6
1099	0.2	-1.3	-0.8	0.5	0.1	-0.3	-1.3	-0.4	-0.3	-0.1	0.4	1.1	-0.7
1100	0.5	-1.4	-1	0.1	0.3	-8.88E-16	-1.5	-0.9	-0.3	0.4	0.4	0.2	-0.7
1101	0.6	-1.5	-0.6	-0.1	0	0.3	-1.7	-0.7	-0.3	0.1	0.4	1.7	-0.7
1102	0.2	-1.4	-1.3	0.4	0.2	-0.6	-1.3	-0.4	-0.3	0.1	0.7	0.4	-0.8
1103	0.2	-2.2	-1.6	0.5	-0.1	0.5	-1.2	-1.3	-0.6	0.4	1.1	0.6	-0.9
1104	0.1	-1.5	-0.7	0.3	0.6	0.1	-1.9	-1	0.2	-0.1	-0.2	0.6	-0.6
1105	0.3	-1.3	-1	2.1	-0.3	-1.2	-1.4	-0.5	-0.3	-0.1	0.3	1.2	0.6
1106	-0.2	-1.3	-0.9	0.5	0.5	-0.3	-1.4	-0.7	-0.2	8.88E-16	0.3	1	-0.9
1107	0.6	-1.7	-1.4	0.4	0.1	-0.5	-1.2	-0.5	-0.2	-0.2	0.6	-0.3	-0.7
1108	2.3	-3.3	-0.6	-8.88E-16	-0.1	-1.2	-1.2	-0.9	-0.4	0.1	0.6	1.8	-1.1
1109	-8.88E-16	-1.1	-1.2	1.6	-0.1	-1.1	-0.7	-0.9	-0.1	0.5	0.3	-0.2	0
1110	0.1	-1.3	-1.2	0.6	0.1	-0.6	-1.3	-0.9	-0.4	8.88E-16	0.2	1.4	-0.8
1111	1.4	-3.1	-1.8	-0.3	0.3	0.3	-2.1	-0.9	-0.7	0.3	1.5	2.7	-1.8
1112	0.2	-1.1	-1.1	0.5	0.2	-0.2	-1.3	-0.4	-0.5	0	0.3	-0.1	-0.6
1113	-1	-0.5	-0.3	1.2	1.1	0.1	-0.4	-0.8	0.1	-0.1	0.2	0.1	-0.6
1114	-1.4	-0.4	-0.7	1.3	2	0.2	-0.6	-1	0	0	0.5	-1.4	-1.1
1115	-0.7	-0.5	-0.3	1	1	0	-0.4	-0.7	-0.1	8.88E-16	0.6	-0.2	-0.9
1116	-0.8	-0.5	-0.3	1	1.4	-0.4	-0.3	-0.7	-0.5	0.2	0.9	0.8	-1.2
1117	-1	-0.6	-0.5	1.4	1.7	0.1	-0.6	-1	-0.1	0.3	0.6	-0.3	-1.2
1118	-0.7	-0.8	-0.3	1.3	1	0.5	-0.8	-0.5	0	-0.2	0.5	-0.4	-1.1
1119	-0.6	-0.6	-0.4	1	0.9	0	-0.4	-0.7	0.2	-0.4	0.6	0.9	-0.6
1120	-0.7	-0.5	-0.3	0.9	0.9	0	-0.4	-0.5	0.1	-0.2	0.2	0	-0.8
1121	-0.9	-0.6	-0.3	1.2	1.4	-0.2	-0.3	-0.7	-0.3	-0.2	0.4	0.4	-1.1
1122	-0.8	-0.6	-0.2	1	1	0	-0.3	-0.6	-0.3	-0.1	0.3	0.3	-1
1123	-0.9	-0.6	-0.2	1.1	1.3	-0.2	-0.2	-0.3	-0.1	-0.3	0.5	1.3	-1
1124	-0.8	-0.2	-0.3	0.8	1.3	0.6	-0.7	-1.2	0.1	0	0.3	-0.1	-0.9
1125	-1	-0.5	-0.8	1.3	1.7	-0.3	-0.2	-0.7	-0.2	0.3	0.9	-0.2	-0.7
1126	-1.2	-0.4	-0.4	1.5	1.1	0.4	-0.1	-0.6	-0.1	-0.2	0.5	-1.3	-0.9
1127	-8.88E-16	-1.2	-0.8	1.3	2.4	-0.9	-0.2	1	-1.7	-0.8	2	-3	-1.1
1128	-0.6	-0.6	-0.6	1.5	1.4	0.1	0.2	-0.1	-0.7	0	0.1	0.3	-1.3
1129	-0.7	-0.6	-0.3	1.2	1.3	-0.1	-0.5	-0.8	-0.1	-0.2	0.4	0.1	-1
1130	-0.4	-1.4	-0.9	1.4	1.9	-0.7	-1	-0.7	-0.3	0.5	1.2	2.6	-1.6
1131	-1	-0.7	-0.2	1.1	1.8	-8.88E-16	-0.3	-0.8	-0.4	-0.2	0.7	-0.7	-0.8
1132	-0.8	-0.5	-0.4	1.5	1.5	8.88E-16	-0.7	-0.9	-0.1	0.1	0.4	-0.1	-0.8
1133	-1.5	-0.7	-0.8	1.3	1.4	0.5	-0.2	-1.1	-0.5	0.4	1.2	-0.4	-1.5
1134	-0.9	0.1	-0.9	1.2	2.3	0.6	-0.8	-1.1	-0.3	0.5	0.9	-0.8	-1.1
1135	-0.6	-0.5	-0.3	1	1.1	-0.1	-0.5	-0.6	-0.1	-0.1	0.4	0.9	-0.3
1136	-1.3	-0.7	-0.4	1.3	1.3	0.2	-0.4	-1.2	-0.4	0.2	0.6	-0.8	-1.3
1137	-1.3	-0.6	-0.3	0.7	0.8	0.7	0	-1.1	0.2	0	0.3	-1	-0.8
1138	-0.7	-0.7	-0.3	1.1	1.1	0	-0.4	-0.6	-0.1	-0.1	0.4	0.2	-0.9
1139	-0.7	-0.6	-0.3	0.9	0.9	0.1	-0.3	-0.7	0	-0.1	0.4	0.7	-0.8
1140	-0.7	-0.6	-0.2	1.1	0.8	0	-0.4	-0.6	0	-0.2	0.3	0.5	-0.6
1141	-0.8	-0.6	-0.1	0.9	0.9	0	-0.5	-0.6	0	0	0.3	0.9	-0.9
1142	-0.7	-0.5	-0.3	1.1	1	0.1	-0.1	-0.5	-0.2	-0.2	0.2	0.6	-0.4
1143	-0.7	-0.3	-0.3	1.6	2.2	-0.4	-0.5	-1.4	-0.1	-0.5	0.1	0.4	-1
1144	-0.9	-0.5	-0.3	1.1	1	0	-0.5	-0.7	0.1	-0.2	0.4	8.88E-16	-1
1145	-0.8	-0.6	-0.5	1.1	1.7	-0.6	-0.7	-0.5	-0.6	0.1	0.7	0.3	-1
1146	-0.9	-1.2	-0.8	1.1	1.6	8.88E-16	-0.5	-0.5	-0.4	0.2	1.5	0.1	-1.3
1147	-0.9	-0.5	-0.6	1.4	1.8	-0.2	-0.7	-0.7	-0.4	-0.2	0.5	0.6	-1.1
1148	-0.9	-0.6	-0.3	1.3	1.5	0.1	-0.4	-0.5	-0.4	-0.4	0.3	-0.3	-1.1
1149	-0.7	-0.7	-0.3	1.3	1.2	-0.1	-0.3	-0.7	-0.1	-0.2	0.5	0.3	-1.1
1150	-0.6	-0.7	-0.4	1	1.4	-0.3	-0.2	-0.8	0.3	-0.1	0.1	-0.2	-1
1151	-0.8	-1	-0.1	1	1.7	0.3	-0.7	-0.9	-0.1	-0.2	0.3	0.3	-1.3
1152	-0.7	-0.7	-0.3	1.3	1.3	-0.1	-0.3	-0.7	-0.1	-0.2	0.4	0.2	-1.1
1153	-0.9	-0.6	-0.7	0.9	1.2	0.1	-0.1	-0.1	-0.3	0	0.5	-1.2	-1
1154	-0.9	-0.7	-0.6	1.1	1.4	0.1	-0.9	-0.5	-0.4	0	1.1	0.9	-1.1
1155	-0.9	-0.4	-0.6	1.2	1.1	0.4	-0.3	-0.8	0.2	-0.2	0.2	0.5	-0.8
1156	-0.6	-0.7	-0.2	1	1	-8.88E-16	-0.3	-0.5	-0.3	-0.3	0.8	0.6	-0.9
1157	-0.7	-0.8	-0.3	1.1	1.2	-0.1	-0.6	-0.6	0.1	-0.2	0.6	0.1	-1.1
1158	-1.4	-0.7	-0.4	1.6	2.6	8.88E-16	-0.9	-0.9	-1	0.1	1.7	-0.3	-1.4
1159	-0.9	-0.8	-0.5	1.3	1.6	-0.1	-0.4	-0.7	-0.3	0.1	0.5	0.4	-1.3
1160	-1	-0.3	-0.4	1	1.3	0.1	-0.2	-0.7	-0.2	-0.6	1	8.88E-16	-1
1161	-0.7	-0.7	-0.3	1.1	1.1	0	-0.3	-0.7	0	-0.3	0.7	1.4	-1
1162	-0.9	-0.4	-0.3	1.2	0.9	0.1	-0.6	-0.7	-0.1	-0.1	0.4	0.5	-0.7
1163	-0.6	-0.7	-0.4	1.3	1.1	0	-0.5	-0.7	0	8.88E-16	0.5	-0.2	-0.6
1164	-0.7	-0.5	-0.2	1.1	1	-0.1	-0.3	-0.6	-0.1	-0.2	0.3	0.5	-0.9
1165	-1.1	-0.6	-0.3	1.3	1.7	-0.1	-0.7	-0.8	-0.3	0	0.6	0	-1.1
1166	-1.4	-0.5	-1.1	2.6	2.3	-0.5	-1.4	-0.9	0.1	0.2	1.8	-1.1	-1.1
1167	-0.7	-0.6	-0.1	0.9	0.8	-0.1	-0.3	-0.7	0.1	-0.1	0.3	0.7	-0.5
1168	-0.7	-0.8	0	0.9	1.4	-0.1	-0.4	-0.5	0.1	-0.3	0.1	0.9	-1
1169	-0.9	-0.6	-0.3	0.9	1	0.2	-0.6	-0.7	0.1	0.2	0.5	-0.1	-0.5
1170	0.4	-1.5	-0.2	1.8	0.5	0.9	-1	-0.3	0.6	-0.7	0.4	0.4	-1.1
1171	-0.7	-0.6	-0.5	1.7	2	0.2	-1	-0.9	-0.4	-0.1	0.3	-0.7	-1.1
1172	-0.8	-0.7	-0.2	1.2	1.1	0	-0.5	-0.6	0	8.88E-16	0.4	1.6	-0.9
1173	-0.7	-0.7	-0.3	1.1	1.3	-8.88E-16	-0.5	-0.4	0.2	-0.1	0.1	-0.2	-1
1174	-1.5	-1.1	-0.9	2.3	1.4	-0.4	-1.2	0.2	-0.2	0.8	3.6	-1.4	-1.6
1175	-1	-0.4	-0.8	1.3	0.7	0.4	-0.5	-0.9	0.6	0.3	0.1	-2.5	-0.8
1176	-0.9	-0.5	-0.5	1.3	1.3	0.3	-0.3	-0.6	-0.5	0.6	0.5	0.2	-1.3
1177	-0.2	-1.1	-0.2	-0.1	0	-0.2	-1.1	-0.2	-0.1	0.1	0.6	0.3	0.1
1178	-0.2	-1.3	0.3	0.1	-0.5	-0.6	-1.5	0	-0.2	0.3	1	-0.3	-0.1
1179	-0.1	-1	-0.2	0	0	-0.3	-0.9	-0.1	-0.1	4.44E-16	0.4	0.2	0.1
1180	-0.7	-1.2	0.7	0.6	-0.9	-0.5	-1.5	-0.1	0	0.6	-0.1	-0.7	-0.2
1181	-0.3	-1.8	-1.4	-1.7	-0.8	-0.4	-1.3	0	0.1	2.3	1.7	1.3	-0.7
1182	-0.2	-1.2	-0.4	-0.1	0.1	-0.2	-1.1	-0.2	-0.1	0.3	0.6	0.2	0
1183	-0.1	-1.2	-0.8	-0.6	-0.2	-0.4	-0.9	0.1	0	0.6	0.8	0.7	0
1184	-0.3	-1.4	-0.9	-0.6	-0.4	-0.4	-1	0.1	0.2	0.7	0.8	0.9	-0.3
1185	-0.3	-1.2	0.2	0.3	-0.6	-0.3	-1.5	0.1	0	0.3	0.5	-0.1	0.3
1186	0.1	-1.3	-0.1	-0.1	0	-0.1	-1.2	-0.1	-0.2	0.1	0.5	0.1	-0.1
1187	-0.5	-1	0.2	-0.1	-1	-0.3	-1.2	-0.1	0	0.9	1.5	-1.5	-0.5
1188	-0.2	-1.2	-0.5	-0.1	-0.1	-0.3	-0.8	-0.2	0	0.2	0.4	0.4	-0.2
1189	-0.4	-1.5	-0.2	-0.6	-0.4	-0.3	-1.3	0.1	-0.2	0.7	1.4	0.2	-0.2
1190	-0.3	-1.1	-0.9	-0.7	-0.1	0	-1.1	-0.2	-0.1	0.6	1.1	0.1	-0.4
1191	-0.1	-1.2	-0.7	-1.4	-0.4	-0.2	-1.3	-0.5	-0.2	0.4	1.4	1.6	-0.3
1192	-0.2	-1.4	-0.8	-0.4	-0.1	-0.1	-0.9	-0.2	0.1	0.3	1	0.3	-0.1
1193	-0.3	-1.8	-0.8	0.4	0.6	0	-0.8	-0.8	-0.3	-0.1	1.1	1.4	-0.6
1194	-0.2	-1.1	-0.3	0.6	0.4	-0.1	-0.7	-0.7	-0.2	-0.2	0.5	0.3	-0.5
1195	-0.2	-1.1	-0.4	0.6	0.4	-0.1	-0.8	-0.6	-0.1	-0.2	0.4	0.6	-0.5
1196	-0.1	-1	-0.3	0.5	0.5	0.2	-0.8	-1	-0.2	-0.3	0.6	0.4	-0.5
1197	-0.1	-1.5	-0.6	0.2	0.6	-0.2	-0.7	-0.8	0	0.1	0.7	0.2	-0.4
1198	-0.2	-1.2	-0.6	0.3	0.6	0.1	-0.8	-1	0	-0.1	0.6	0.4	-0.4
1199	-0.3	-1.4	-0.8	-0.5	0.4	0.1	-0.6	-1.3	-0.2	-0.4	1.3	1.3	-0.4
1200	-0.1	-1.1	-0.3	0.5	0.5	0.1	-0.7	-0.9	-0.2	-0.1	0.4	0.4	-0.5
1201	-0.3	-1.5	-0.7	-8.88E-16	0.4	-0.3	-0.7	-0.8	-0.2	0.6	0.9	0.9	-0.6
1202	-0.1	-1.2	-0.4	0.6	0.5	-0.2	-0.8	-0.5	-0.1	-0.1	0.5	0.4	-0.4
1203	8.88E-16	-1.6	-1.1	-0.2	0.4	-0.2	-0.8	-0.6	-0.2	0.5	1.5	1.4	-0.5
1204	-0.1	-1.2	-0.5	0.4	0.5	0.1	-0.9	-0.7	-0.2	-0.2	0.5	0.6	-0.5
1205	-0.2	-1	-0.2	0.7	0.5	-0.1	-0.8	-0.5	-0.2	-0.2	0.4	0.2	-0.5
1206	-8.88E-16	-2	-1	0	0.5	-0.3	-0.6	-0.6	-0.2	0.3	0.9	1.4	-0.9
1207	-0.2	-1	-0.2	0.6	0.5	-0.2	-0.8	-0.4	-0.2	-0.2	0.4	0.1	-0.5
1208	-0.3	-1.1	-0.3	0.6	0.5	-0.1	-0.8	-0.6	-0.2	-0.2	0.3	0.1	-0.5
1209	-0.3	-1.1	-0.7	0.1	0.4	0.1	-0.7	-0.9	0	0.2	0.6	0.6	-0.6
1210	-0.2	-1	-0.3	0.6	0.6	0.1	-0.8	-1	-0.1	-0.2	0.3	0.7	-0.4
1211	-0.2	-1.6	-1.1	0.4	1.1	-0.1	-0.7	-1	-0.5	0	0.9	2.4	-1
1212	-0.2	-1.4	-0.8	0.3	0.3	-0.5	-0.7	-0.4	0	0.3	0.8	0.5	-0.5
1213	0.2	-1.6	-0.9	0.4	0.3	0.1	-0.6	-0.6	-0.4	-0.1	1	-0.1	-0.3
1214	-0.4	-1.6	-0.6	0.1	0.4	-0.2	-1	-0.7	0.3	0.4	0.7	1.2	-0.6
1215	-1.1	-3.2	-2.6	-2.4	-1.3	-0.6	-0.8	-8.88E-16	2.2	3.9	2.1	1.6	-0.9
1216	-0.6	-1.2	-0.4	0.7	0.8	0.1	-0.6	-1.2	-0.1	-0.1	0.4	0.4	-0.5
1217	-0.3	-1.7	-1.9	-0.9	-0.1	-0.6	-0.9	0.2	-0.1	1	1.3	2	-0.2
1218	-0.3	-1.2	-0.4	-0.1	0.3	-0.4	-1	-0.1	-0.5	0.1	0.9	0.8	-0.3
1219	-0.5	-1.2	-1.6	0.1	0.3	0.1	-0.9	-0.4	-1	8.88E-16	0.9	0.4	-0.2
1220	-0.2	-1.8	-3.1	-1.7	-1	-0.9	-0.9	0.6	0.5	2.1	1.5	3.9	-0.1
1221	-0.4	-1.2	-0.5	0.3	0.5	-0.1	-0.8	-0.3	-0.7	-0.1	0.6	0.2	-0.4
1222	-0.5	-1.2	-0.6	0.1	0.7	0	-1.1	-0.4	-0.5	-0.1	0.9	0.2	-0.4
1223	-0.6	-1.2	-0.9	0.4	0.7	0.2	-1.1	-0.5	-0.8	-0.1	0.8	0.7	-0.6
1224	-0.8	-1.2	-0.3	0.4	1	-0.3	-1.2	-0.4	-0.5	-0.1	0.7	0.3	-0.6
1225	-0.4	-1.2	-0.1	0.3	0.6	-0.2	-0.9	-0.1	-0.6	-0.2	0.5	0.2	-0.4
1226	0.1	-2.8	-4.3	-1.9	-0.6	-0.7	-0.8	0.2	0.5	1.7	2.1	5.4	-0.1
1227	-0.4	-1.2	-0.2	0.4	0.5	-0.2	-0.9	-0.1	-0.6	-0.2	0.4	0.4	-0.4
1228	-0.4	-1.2	-0.7	0.1	0.7	-0.2	-1	-0.2	-0.7	-0.1	0.7	0.6	-0.3
1229	-0.6	-1.2	-0.1	0.7	0.8	-0.1	-1	-0.3	-0.7	-0.3	0.4	0	-0.5
1230	-0.5	-1.2	-0.6	0.3	0.6	-0.1	-1	-0.3	-0.8	-0.1	0.6	0.1	-0.3
1231	1.1	-0.8	-3.2	0.2	-0.6	-0.2	-2.2	-0.8	-0.9	1.7	0.9	1.8	-1
1232	-0.2	-1	-1.2	0.2	-1.4	8.88E-16	-2.2	-0.7	-0.4	1.4	1.1	2	-0.8
1233	0.2	-1.2	-1	0.2	0.3	0.6	-1.9	-0.9	-0.4	-0.1	0.9	0.5	-0.7
1234	0.2	-1.1	-2.1	0.1	0.3	0.7	-2.2	-1.2	-0.5	0	1.2	0.9	-0.6
1235	0.1	-0.7	-1.8	-0.6	-0.9	0.2	-2.1	-0.5	-0.4	1.3	0.8	1.4	-0.7
1236	-8.88E-16	-1.4	-3.1	-0.4	8.88E-16	0.5	-2.4	-1.2	-0.2	0.6	1.3	3.1	-0.7
1237	0.2	-1.2	-1.8	1.1	-0.3	-0.6	-2.5	-1.8	-0.3	0.1	0.5	1.4	-0.7
1238	0.2	-0.9	-1.6	0.3	0.2	0.8	-1.8	-0.7	-0.5	-0.2	0.9	0.7	-0.7
1239	0.1	-1.1	-1.8	0.6	0.2	0.6	-2.1	-1.1	-0.5	-0.2	1.1	1	-0.8
1240	0.1	-1.3	-2.6	-0.5	-1	-0.2	-1.9	0.3	-0.6	1.5	1.3	1.3	-0.8
1241	0.2	-1.3	-1.7	1	0.2	0.6	-2	-0.9	-0.5	-0.1	0.7	0.7	-0.9
1242	-8.88E-16	-1.4	-1.5	0.9	0.2	0.7	-2	-0.7	-0.4	-0.3	0.7	0.6	-0.8
1243	0.2	-1.2	-1.2	1	0.3	0.8	-2.1	-0.7	-0.4	-0.3	0.6	0.8	-0.8
1244	-0.4	-1.2	-2.2	0.7	0.7	0.6	-2.4	-0.5	-0.3	0.2	0.6	0.8	-1
1245	0.2	-1.4	-2	-0.3	-0.7	0.2	-1.9	-0.7	-0.3	0.4	1.1	1	-0.5
1246	1.2	-1.5	-5.8	-6.4	-1.2	-0.1	-1.7	-0.4	0.3	4.9	3	4.3	-0.2
1247	0.4	-1.3	-2.2	0.3	-0.3	0.2	-2.3	-1.4	-0.6	0.9	1.2	0.9	-0.6
1248	-8.88E-16	-1.1	-2.3	0.5	-0.1	1.2	-3	-1.1	-0.6	0.3	1.2	1.1	-0.9
1249	0.3	-1.2	-0.9	0.9	-0.1	0.5	-1.6	-0.9	0.1	-0.7	0.6	0.8	-1
1250	0.1	-1.1	-2.1	-8.88E-16	-0.3	0.4	-2	-1	-0.3	0.7	0.9	2.5	-1.3
1251	0.3	-1.2	-1.9	0.4	-0.1	0.6	-2.2	-1.1	-0.4	0.3	1.1	1.4	-0.7
1252	0.9	-1.3	-1.4	0.4	0	0.3	-1.9	-0.6	-0.4	0	0.8	1	-0.7
1253	0.2	-1	-0.2	0.9	-0.4	1.6	-2.6	-0.9	0	-1.1	0.8	1	-1.2
1254	0.4	-1.2	-1.8	-1.5	-0.8	0	-2.1	-0.6	-0.4	1.3	1.1	2.2	-0.7
1255	-0.7	-1.1	-1.6	0.9	0.2	1.2	-2.5	-0.9	-0.6	-0.4	0.6	1.1	-1
1256	0.5	-1.3	-2.6	0.3	0.2	1	-2.9	-0.9	-0.6	0.1	0.9	0.9	-0.7
1257	0.9	-1.1	-0.9	1.1	-0.6	0.5	-2.4	-0.9	-0.6	0.2	0.4	1	-0.7
1258	0.2	-1.1	-1.5	0.3	-0.1	0.3	-1.6	-0.7	-0.4	-0.2	1.2	0.9	-0.5
1259	-0.1	-1.1	-1.5	0.7	0.5	0.9	-2.3	-1.2	-0.5	-0.6	0.8	0.8	-0.8
1260	0.2	-1.3	-1.8	1	0.3	0.9	-2.4	-1.1	-0.3	-0.4	0.7	0.7	-1.1
1261	0.5	-0.8	-1	1.1	-0.1	0.4	-2.5	-1.3	-0.6	-0.1	0.9	0.8	-0.5
1262	0.2	-1	-1.8	0.2	0	0.8	-2.3	-1.3	-0.4	0.1	1.1	1	-0.7
1263	0.1	-1	-0.5	1	0.2	1.2	-2.5	-0.9	-0.2	-0.8	0.6	0.9	-0.9
1264	-0.2	-1.2	-1	0.6	0.1	1	-1.9	-0.7	-0.5	-0.5	0.5	1.2	-1.1
1265	-0.1	-1.6	-3.2	0.1	-0.1	1.1	-2.7	-1.1	-0.6	-0.2	1.5	1.8	-1.1
1266	0.6	-1	-1.9	0.5	-0.4	0.2	-2.1	-1	-0.5	0.5	1.3	1.6	-0.5
1267	0.2	-0.8	-1.1	0.9	0.7	0.5	-2.3	-0.9	-0.3	-0.4	0.5	1	-0.7
1268	0.2	-1.2	-1.3	0.9	0.2	0.8	-2.1	-0.8	-0.5	-0.4	0.7	0.5	-0.8
1269	0.1	-1	-1	1.2	0.3	0.5	-1.8	-0.8	-0.5	-0.4	0.4	0.6	-0.8
1270	0.7	-1.2	-1.3	-0.2	-0.6	0.2	-2.8	-0.8	0.2	0.2	1.2	2.3	-0.7
1271	0.1	-1	-0.9	0.9	0.4	0.7	-2	-0.8	-0.4	-0.3	0.5	0.5	-0.7
